,original,qiskit,qiskittime,tket,tkettime,parity,paritytime,annealer,annealertime,parityRTannealer,parityRTannealertime,parityRT,parityRTtime,ngadgets,device,nqubits
1738,170,151,0.3661049999991519,120,2.6909949999990204,164,0.15909299999839277,176,0.046868999999787775,162,3.7480190000005678,164,1.5721159999993688,10,Melbourne,14
1739,120,116,0.21052099999906204,83,1.98508000000038,136,0.11343999999917287,114,0.02878899999996065,130,2.9206080000003567,136,1.1590799999994488,10,Melbourne,14
1740,196,180,0.38359400000081223,99,2.585910000001604,160,0.15607699999964098,200,0.043599999999059946,160,3.855282000000443,160,1.546543999998903,10,Melbourne,14
1741,190,183,0.3095899999989342,121,2.590106999999989,178,0.15501100000074075,188,0.0419369999999617,182,3.828429999999571,178,1.5277509999996255,10,Melbourne,14
1742,198,194,0.3336859999999433,141,3.204475000000457,222,0.2351330000001326,208,0.05074899999999616,190,4.946771000000808,222,2.442220000000816,10,Melbourne,14
1743,234,223,0.46341000000029453,174,4.005788000000393,212,0.21270999999978812,204,0.04716799999914656,193,4.86038600000029,212,2.13373700000011,10,Melbourne,14
1744,194,166,0.40950599999996484,147,2.9242710000016814,158,0.14714599999933853,174,0.042375999999421765,142,3.494473000000653,158,1.5193440000002738,10,Melbourne,14
1745,200,191,0.33949700000084704,147,3.4600360000004002,178,0.2198210000005929,180,0.04943499999899359,170,5.12369899999976,178,2.1820539999989705,10,Melbourne,14
1746,224,209,0.5290139999997336,162,3.4879999999993743,192,0.18765799999891897,192,0.049160000000483706,176,4.504428999998709,192,1.9424650000000838,10,Melbourne,14
1747,174,159,0.2796969999999419,131,2.691181999998662,198,0.16763100000025588,168,0.046293000001242035,170,3.962641000000076,189,1.6805649999987509,10,Melbourne,14
1748,162,158,0.2721369999999297,122,2.8044000000008964,168,0.1479060000001482,166,0.045722000000750995,158,3.9735730000011245,168,1.4132270000009157,10,Melbourne,14
1749,180,170,0.2805389999994077,103,2.5837759999994887,166,0.18602399999872432,176,0.04251000000112981,166,4.368709000000308,166,1.812132000000929,10,Melbourne,14
1750,158,145,0.25188600000001315,114,2.7969089999987773,142,0.15668100000038976,140,0.04474800000025425,126,3.492534999999407,142,1.5153530000006867,10,Melbourne,14
1751,204,197,0.3414020000000164,122,2.8659950000001118,224,0.1975480000000971,188,0.04417300000022806,192,4.623657999998613,224,1.962139000001116,10,Melbourne,14
1752,204,175,0.5555750000003172,122,2.968758999999409,186,0.19880600000033155,174,0.043295000001307926,172,4.39897000000019,186,1.9404709999998886,10,Melbourne,14
1753,194,168,0.4469829999998183,113,2.7710540000007313,144,0.16010599999935948,162,0.036878999999316875,144,3.727511000000959,144,1.537335000000894,10,Melbourne,14
1754,194,185,0.29760300000089046,105,2.8075000000008004,196,0.17956999999842083,188,0.04045399999995425,178,4.40411099999983,196,1.7936109999991459,10,Melbourne,14
1755,192,186,0.3195429999996122,103,2.627016000000367,192,0.1903920000004291,198,0.04547599999932572,190,4.438278000001446,192,1.9027939999996306,10,Melbourne,14
1756,164,143,0.37656799999967916,100,2.3078869999990275,172,0.1739130000005389,160,0.0462150000003021,172,3.981884999999238,172,1.7172360000004119,10,Melbourne,14
1757,216,200,0.43434199999865086,131,2.8724290000009205,210,0.19657900000129302,216,0.051649999999426655,186,4.703000999999858,210,1.9910130000007484,10,Melbourne,14
1758,220,210,0.4503980000008596,163,3.538171999998667,210,0.19993799999974726,194,0.04659200000060082,200,4.875503999999637,210,2.143025999999736,10,Melbourne,14
1759,202,188,0.38703199999872595,154,3.7658550000014657,202,0.17642399999931513,188,0.04627900000014051,182,4.502143000001524,202,1.7791399999987334,10,Melbourne,14
1760,164,153,0.3465329999999085,109,2.466841999999815,150,0.1315149999991263,160,0.03380900000047404,144,3.4807369999998627,150,1.4361989999997604,10,Melbourne,14
1761,170,166,0.2645510000002105,103,2.3273860000008426,170,0.15607100000124774,190,0.046743000000788015,168,3.7650900000007823,170,1.6329270000005636,10,Melbourne,14
1762,206,191,0.4078460000000632,137,3.0690270000013697,224,0.17857800000092539,186,0.04115599999931874,206,4.439699999998993,224,2.091404999999213,10,Melbourne,14
1763,212,199,0.350070999998934,130,2.7825839999986783,198,0.16997400000036578,182,0.039774999999281135,185,4.422411000001375,198,1.8732839999993303,10,Melbourne,14
1764,188,172,0.39320799999950395,124,3.1763909999990574,170,0.1694069999994099,180,0.040500999999494525,164,4.28197899999941,170,1.7207779999989725,10,Melbourne,14
1765,204,181,0.550982999999178,135,3.209053999999014,190,0.18280899999990652,216,0.05103100000087579,174,4.8509199999989505,190,2.0664059999999154,10,Melbourne,14
1766,156,141,0.3150069999992411,101,2.7652779999989434,172,0.1467949999987468,162,0.041321999999127,172,3.975293999999849,172,1.6098910000000615,10,Melbourne,14
1767,132,128,0.23536600000079488,101,2.397047999998904,136,0.12575900000047113,142,0.03935100000126113,126,2.9817820000007487,136,1.3122019999991608,10,Melbourne,14
1768,150,144,0.2557299999989482,99,2.6525149999997666,168,0.13090100000044913,166,0.044769000000087544,134,3.3021389999994426,168,1.454753999998502,10,Melbourne,14
1769,180,169,0.27894799999921815,134,3.260212999999567,184,0.16600199999993492,170,0.04411199999958626,172,4.228107999999338,184,1.7034370000001218,10,Melbourne,14
1770,206,193,0.3568520000007993,149,3.4120619999994233,210,0.1839799999997922,182,0.04580799999894225,194,4.850393000000622,210,1.862610999998651,10,Melbourne,14
1771,188,170,0.29692699999941397,120,2.6476910000001226,176,0.13610899999912363,162,0.039784999999028514,176,3.8541999999997643,176,1.4381279999997787,10,Melbourne,14
1772,210,199,0.4259669999992184,134,3.245071999999709,218,0.20190200000070035,202,0.040367999999944004,190,4.432595999998739,218,2.0373840000011114,10,Melbourne,14
1773,150,146,0.2700630000017554,113,2.3491399999984424,130,0.1328319999993255,150,0.04058400000030815,130,3.437925999998697,130,1.4572279999993043,10,Melbourne,14
1774,168,159,0.49609200000122655,108,2.3844690000005357,150,0.13895099999899685,182,0.04241600000023027,142,3.4023140000008425,150,1.3948250000012195,10,Melbourne,14
1775,170,162,0.2760450000005221,114,2.4954190000007657,164,0.14166199999999662,178,0.04536799999914365,158,3.743477999998504,164,1.5104859999992186,10,Melbourne,14
1776,132,130,0.2277509999985341,101,2.119466000000102,140,0.11144400000011956,132,0.03547699999944598,114,2.9493079999992915,140,1.1369089999989228,10,Melbourne,14
1777,212,195,0.4974289999991015,141,3.166149000000587,182,0.16766699999971024,198,0.05182700000113982,162,4.155016999999134,182,1.6905449999994744,10,Melbourne,14
1778,216,201,0.33806100000037986,132,3.3569660000011936,224,0.25336699999934353,202,0.050323999999818625,202,5.5366159999994125,224,2.5804619999998977,10,Melbourne,14
1779,192,189,0.32203500000105123,147,2.9953889999997045,202,0.16976700000122946,172,0.0411870000007184,166,4.2944490000008955,202,1.7337640000005194,10,Melbourne,14
1780,142,136,0.37759399999958987,101,2.269363000001249,140,0.12662600000112434,144,0.03709100000014587,126,3.0848240000013902,140,1.3430509999998321,10,Melbourne,14
1781,194,174,0.45859700000073644,136,3.180022000000463,196,0.18511299999954645,190,0.03891000000112399,188,4.410660999999891,196,2.0413010000011127,10,Melbourne,14
1782,186,177,0.318397000000914,132,3.276460999999472,196,0.15954899999996996,184,0.04568000000108441,188,3.905109999999695,196,1.5361420000008366,10,Melbourne,14
1783,172,159,0.5003320000014355,137,3.0327309999993304,194,0.231127999999444,154,0.03606500000023516,154,4.88342399999965,194,2.4120080000011512,10,Melbourne,14
1784,188,170,0.28838399999949615,130,2.8332590000009077,190,0.18564800000058312,188,0.04334500000004482,180,4.6191429999998945,190,1.9735710000004474,10,Melbourne,14
1785,170,161,0.29993300000023737,108,2.575087999999596,154,0.15929199999845878,162,0.04081399999995483,150,3.903728000001138,154,1.9083250000003318,10,Melbourne,14
1786,192,184,0.3991170000008424,108,2.7359059999998863,202,0.17769000000043889,176,0.04807699999946635,187,4.192874000000302,202,1.8502120000011928,10,Melbourne,14
1787,166,138,0.38165400000070804,96,2.238341999998738,146,0.13301399999909336,182,0.04544999999961874,146,3.5249800000001414,146,1.3709799999996903,10,Melbourne,14
1788,144,140,0.24872099999993225,92,2.1598570000005566,122,0.11351900000045134,162,0.03418899999996938,122,2.9373599999998987,122,1.2066979999999603,10,Melbourne,14
1789,204,197,0.48771400000077847,146,3.174010000000635,192,0.17972799999915878,184,0.048027999999249005,178,4.344988999999259,192,1.7441280000002735,10,Melbourne,14
1790,188,171,0.36979000000064843,137,2.6954640000003565,186,0.1699850000004517,166,0.038147000001117704,178,4.453360999999859,186,1.808297000001403,10,Melbourne,14
1791,160,154,0.27870699999948556,127,2.9103959999993094,174,0.1643160000003263,158,0.044033000000126776,136,3.9460150000013527,174,1.6296149999998306,10,Melbourne,14
1792,172,162,0.3556800000005751,117,2.5518019999999524,174,0.14243999999962398,172,0.040730999999141204,174,3.54075499999999,174,1.4291959999991377,10,Melbourne,14
1793,200,192,0.31915099999969243,119,2.731251000001066,208,0.16113299999960873,198,0.04221700000016426,196,4.4442069999986415,208,1.6663950000001932,10,Melbourne,14
1794,194,168,0.39179500000136613,116,2.735065000000759,204,0.1627810000009049,182,0.04797800000051211,184,4.244291000000885,188,1.7151190000004135,10,Melbourne,14
1795,188,173,0.31143299999894225,125,2.978160000000571,146,0.14053299999977753,194,0.04675700000007055,146,3.512257000000318,146,1.4143120000007912,10,Melbourne,14
1796,168,159,0.2826129999994009,112,2.4987789999995584,154,0.15273700000034296,156,0.038096000000223285,144,3.640175000000454,154,1.6294099999995524,10,Melbourne,14
1797,208,198,0.32918900000004214,145,3.5396119999986695,176,0.18517699999938486,198,0.04393600000003062,172,4.5914190000003146,176,1.8502300000000105,10,Melbourne,14
1798,204,198,0.34521200000017416,144,3.710162000001219,172,0.20807299999978568,202,0.0492019999983313,172,4.816570999999385,172,2.0615920000000187,10,Melbourne,14
1799,176,169,0.2974919999996928,134,3.0380110000005516,158,0.13926899999933084,162,0.04191199999877426,158,3.9265990000003512,158,1.7489059999988967,10,Melbourne,14
1800,56,53,0.11286900000050082,33,1.1928449999995792,32,0.018362999999226304,46,0.03301900000042224,28,0.5473490000003949,31,0.2258190000011382,10,Yorktown,5
1801,48,44,0.18976699999984703,21,1.179018000000724,30,0.01907299999948009,42,0.04005500000130269,31,0.44973899999968125,28,0.15736199999992095,10,Yorktown,5
1802,46,39,0.12589900000057241,27,0.9997569999995903,30,0.016456000001198845,42,0.030095000000073924,27,0.5697999999993044,26,0.1925570000003063,10,Yorktown,5
1803,54,46,0.19408699999985402,28,0.911457000000155,28,0.0074920000006386545,44,0.01669200000105775,28,0.21016400000007707,28,0.07873400000062247,10,Yorktown,5
1804,36,30,0.049235000000408036,18,0.5264150000002701,17,0.007169999998950516,26,0.019204000000172528,17,0.20553900000049907,17,0.06844300000011572,10,Yorktown,5
1805,58,49,0.11281199999939417,31,0.8614180000004126,36,0.009430000000065775,42,0.020732000000862172,31,0.25874599999951897,34,0.09771600000021863,10,Yorktown,5
1806,48,40,0.08361300000069605,30,0.7744800000000396,29,0.009400000000823638,48,0.021106000000145286,23,0.24784700000054727,30,0.09725299999990966,10,Yorktown,5
1807,50,39,0.08070500000030734,23,0.7248050000016519,30,0.008858999999574735,44,0.019412000001466367,27,0.24680400000033842,28,0.08086200000070676,10,Yorktown,5
1808,48,44,0.08675500000026659,26,0.8607750000010128,23,0.006675000000541331,44,0.016545000000405707,26,0.2020909999992,23,0.07587000000057742,10,Yorktown,5
1809,50,41,0.11655099999916274,23,0.6762380000000121,34,0.009722999999212334,56,0.01960999999937485,26,0.22721099999944272,24,0.07590100000015809,10,Yorktown,5
1810,52,50,0.08874199999991106,28,0.7080640000003768,22,0.005796000001282664,26,0.0171200000004319,17,0.17247999999926833,21,0.2394979999990028,10,Yorktown,5
1811,50,47,0.10690599999907135,27,0.8336679999993066,42,0.013977999999042368,44,0.02011100000163424,30,0.3270890000003419,39,0.1291350000010425,10,Yorktown,5
1812,36,31,0.07398100000136765,18,0.5242150000012771,28,0.01034099999924365,34,0.016942000000199187,24,0.24020000000018626,26,0.09828999999990629,10,Yorktown,5
1813,48,45,0.10566499999913503,30,0.8913299999985611,34,0.012842000000091502,40,0.021446999999170657,25,0.2784200000005512,29,0.11387499999909778,10,Yorktown,5
1814,40,37,0.08874999999898137,23,0.6961950000004435,30,0.010683999998946092,34,0.020943999999872176,25,0.23951099999976577,27,0.08206299999983457,10,Yorktown,5
1815,46,30,0.06743400000050315,18,0.5231210000001738,24,0.0062849999994796235,32,0.017079999999623396,21,0.17650700000012876,22,0.06407100000069477,10,Yorktown,5
1816,34,26,0.053230000001349254,16,0.4182619999992312,28,0.00820699999894714,26,0.01478300000053423,23,0.2043020000000979,28,0.06945300000006682,10,Yorktown,5
1817,44,36,0.05292300000110117,29,0.601875000000291,28,0.007709999999860884,40,0.0186520000006567,24,0.20800100000087696,24,0.06834999999955471,10,Yorktown,5
1818,22,18,0.04445300000043062,8,0.2757289999990462,20,0.008078000000750762,26,0.015391000000818167,17,0.1935880000000907,20,0.0702770000007149,10,Yorktown,5
1819,48,44,0.09829600000011851,23,0.778957000000446,38,0.010940000000118744,44,0.020684999999502907,29,0.2482529999997496,33,0.09823099999994156,10,Yorktown,5
1820,50,41,0.0820530000000872,27,0.6727090000003955,30,0.011103999999249936,42,0.02611100000103761,24,0.2837619999991148,24,0.10871299999962503,10,Yorktown,5
1821,34,30,0.0816049999993993,20,0.609864000000016,30,0.009444000001167296,40,0.023370999999315245,24,0.24684999999954016,24,0.09222399999998743,10,Yorktown,5
1822,46,36,0.10341299999890907,28,0.9704230000006646,30,0.010549999999057036,48,0.02115100000082748,31,0.26837000000159605,27,0.08950200000072073,10,Yorktown,5
1823,50,43,0.10587300000042887,32,0.7576400000016292,37,0.01028299999961746,40,0.01630699999986973,27,0.26066399999945133,35,0.12245099999927334,10,Yorktown,5
1824,48,42,0.10224999999991269,33,0.9371969999992871,32,0.011302000000796397,44,0.01994600000034552,23,0.27227399999901536,30,0.11145599999872502,10,Yorktown,5
1825,48,45,0.08798000000024331,25,0.6111460000010993,29,0.009584999999788124,34,0.017958000000362517,27,0.2720690000005561,28,0.11162500000136788,10,Yorktown,5
1826,40,38,0.08579400000053283,29,0.8527419999991253,22,0.008280000000013388,30,0.021326000000044587,19,0.21380499999941094,19,0.07266600000002654,10,Yorktown,5
1827,50,43,0.09928600000057486,26,0.768210000000181,36,0.0092690000001312,40,0.017009999999572756,31,0.23759900000004563,29,0.09397999999964668,10,Yorktown,5
1828,16,13,0.029935000000477885,11,0.22991300000103365,16,0.0059559999990597134,16,0.01284999999916181,15,0.13311800000155927,13,0.04406099999869184,10,Yorktown,5
1829,58,53,0.08842799999911222,28,0.7174940000004426,33,0.007932000000437256,38,0.016449000000648084,24,0.2021759999988717,30,0.07634599999983038,10,Yorktown,5
1830,44,41,0.07304099999964819,33,0.6782509999993636,33,0.008821999999781838,42,0.015073999999003718,26,0.21584900000016205,31,0.09191599999940081,10,Yorktown,5
1831,38,26,0.06446599999981117,23,0.6325319999996282,30,0.009106000001338543,38,0.013484999999491265,23,0.21296799999981886,30,0.091232000000673,10,Yorktown,5
1832,30,25,0.05432000000109838,16,0.3341529999997874,22,0.007348999999521766,30,0.0138200000001234,21,0.1804069999998319,22,0.07162000000062108,10,Yorktown,5
1833,34,32,0.061127000000851694,23,0.5845960000006016,28,0.00800599999820406,40,0.015937999998641317,20,0.18105599999944388,24,0.07097199999952863,10,Yorktown,5
1834,48,44,0.08788199999980861,31,0.8044209999989107,36,0.009109000000535161,34,0.013737000001128763,26,0.23999899999944319,34,0.09484499999962281,10,Yorktown,5
1835,52,45,0.10736499999984517,31,0.6837170000017068,31,0.009318999998868094,48,0.019088000000920147,22,0.24203399999896646,30,0.09186899999986053,10,Yorktown,5
1836,26,23,0.053455000001122244,19,0.4281009999995149,20,0.007040000000415603,28,0.01541700000052515,18,0.18284400000084133,20,0.07498799999848416,10,Yorktown,5
1837,34,27,0.06415200000083132,18,0.43243299999994633,28,0.006988999999521184,30,0.013388999999733642,24,0.19727299999976822,28,0.06688000000031025,10,Yorktown,5
1838,40,34,0.07099299999936193,28,0.6042969999998604,31,0.008888000000297325,52,0.01755299999967974,24,0.23002500000075088,31,0.09304900000097405,10,Yorktown,5
1839,42,32,0.06325400000059744,25,0.7876949999990757,27,0.011289000000033411,40,0.021036000000094646,27,0.29477500000029977,25,0.10398399999940011,10,Yorktown,5
1840,42,39,0.08340200000020559,25,0.7154210000007879,28,0.010486999999557156,38,0.021370000000388245,20,0.2152860000005603,22,0.08115399999951478,10,Yorktown,5
1841,38,33,0.0617500000007567,23,0.5845739999986108,24,0.008525999999619671,50,0.022697999998854357,21,0.21954600000026403,24,0.09160999999949127,10,Yorktown,5
1842,28,24,0.04863800000021001,14,0.501351999999315,18,0.007018000000243774,32,0.020032000000355765,21,0.18976600000132748,23,0.07174199999826669,10,Yorktown,5
1843,62,55,0.12674599999991187,35,1.0586870000006456,32,0.013840000001437147,46,0.022935000000870787,21,0.2981159999999363,34,0.11948300000040035,10,Yorktown,5
1844,40,35,0.09393999999883818,18,0.46517800000037823,29,0.009952000000339467,38,0.022041000000172062,25,0.2468619999999646,23,0.08973600000172155,10,Yorktown,5
1845,50,44,0.10546100000101433,28,0.8776129999987461,40,0.012048000000504544,42,0.017119000000093365,30,0.2950270000001183,33,0.11266600000089966,10,Yorktown,5
1846,48,43,0.10268099999848346,28,0.7405729999991308,37,0.012450000000171713,58,0.021160000000236323,33,0.3343159999985801,31,0.12241400000129943,10,Yorktown,5
1847,34,30,0.07192199999917648,24,0.6592029999992519,20,0.009461999999984982,28,0.019538999998985673,17,0.2235099999998056,20,0.08562499999970896,10,Yorktown,5
1848,40,38,0.08633799999915936,26,0.6716329999999289,30,0.00934400000005553,46,0.023762999999235035,29,0.26614900000095076,29,0.09827600000062375,10,Yorktown,5
1849,50,41,0.12049600000136707,28,0.7333859999998822,28,0.010199000000284286,42,0.022323999999571242,22,0.23410599999988335,20,0.08052500000121654,10,Yorktown,5
1850,48,42,0.09095799999886367,32,0.8831420000005892,30,0.010802000000694534,42,0.020000000000436557,25,0.25403600000026927,28,0.1025100000006205,10,Yorktown,5
1851,56,51,0.10837300000093819,27,0.9532469999994646,33,0.011053999998694053,42,0.020050999999511987,28,0.27703199999996286,30,0.10854199999994307,10,Yorktown,5
1852,44,39,0.0751749999999447,26,0.7709890000005544,32,0.010181999999986147,38,0.021129999999175197,21,0.23986000000149943,31,0.10049999999864667,10,Yorktown,5
1853,26,25,0.0585929999997461,16,0.4833679999992455,26,0.009029000000737142,28,0.016976000000795466,22,0.22442799999953422,25,0.07576100000005681,10,Yorktown,5
1854,14,12,0.025119999998423737,9,0.320702999999412,10,0.00402600000052189,12,0.015671999999540276,10,0.10902600000008533,10,0.04025100000035309,10,Yorktown,5
1855,46,41,0.10340999999971245,26,0.8315619999993942,34,0.011147000001074048,42,0.021344000000681262,24,0.2833460000001651,29,0.10713700000087556,10,Yorktown,5
1856,42,37,0.09602900000027148,29,0.742193000000043,33,0.009715999998661573,34,0.019175000001268927,29,0.2624209999994491,30,0.0941980000006879,10,Yorktown,5
1857,56,45,0.1282069999997475,32,1.0190649999985908,34,0.010083999999551452,36,0.01805199999944307,25,0.2745869999998831,35,0.10268300000097952,10,Yorktown,5
1858,34,24,0.08933599999909347,14,0.4636389999996027,18,0.00696099999913713,42,0.023062000000209082,15,0.19335599999976694,17,0.0701100000005681,10,Yorktown,5
1859,68,53,0.15995900000052643,39,1.144270000000688,38,0.015379000000393717,40,0.018743000000540633,25,0.31266300000061165,32,0.14043900000069698,10,Yorktown,5
1860,58,46,0.12962599999991653,35,0.9392449999995733,33,0.011492999999973108,44,0.024573999999120133,29,0.27966400000150315,28,0.10416099999929429,10,Yorktown,5
1861,50,44,0.1260629999997036,33,0.8507140000001527,28,0.009497999999439344,36,0.021009000000049127,28,0.2723359999999957,28,0.09551999999894178,10,Yorktown,5
1862,50,40,0.12587600000006205,24,0.7780800000000454,26,0.008938999999372754,34,0.02016600000024482,25,0.24195999999938067,24,0.08247600000140665,10,Yorktown,5
1863,36,26,0.06497400000080233,22,0.6465439999992668,23,0.008824999998978456,30,0.01887399999941408,24,0.24295600000004924,24,0.09361100000023725,10,Yorktown,5
1864,34,30,0.06392400000004272,18,0.5136000000002241,30,0.009773999998287763,26,0.018599000000904198,24,0.24030999999922642,26,0.09792400000151247,10,Yorktown,5
1865,40,29,0.07246099999974831,21,0.7132180000007793,28,0.010641999999279506,42,0.019491999999445397,20,0.2752700000000914,28,0.10113300000011805,10,Yorktown,5
1866,36,34,0.07202999999935855,25,0.6770030000006955,30,0.008926000000428758,30,0.016013000000384636,26,0.19646999999895343,30,0.07923399999890535,10,Yorktown,5
1867,28,18,0.04066699999930279,18,0.48834999999962747,24,0.005445000000690925,28,0.01449499999944237,17,0.166322000000946,24,0.07096999999885156,10,Yorktown,5
1868,48,37,0.06183899999996356,26,0.6191999999991822,30,0.009106000001338543,42,0.01720700000078068,28,0.23884999999972933,29,0.0908980000003794,10,Yorktown,5
1869,48,42,0.1081690000009985,26,0.6343680000009044,30,0.008078000000750762,40,0.01720000000022992,26,0.2047389999988809,29,0.07608799999979965,10,Yorktown,5
1870,50,46,0.07848899999953574,30,0.7269019999985176,38,0.009635000000344007,50,0.018198999998276122,31,0.24468200000046636,29,0.09059500000148546,10,Yorktown,5
1871,58,50,0.09110399999917718,32,0.8282579999995505,36,0.0077419999997800915,44,0.018921000000773347,27,0.18547100000068895,30,0.06747100000029604,10,Yorktown,5
1872,46,43,0.07270799999969313,22,0.4992739999997866,30,0.009030000001075678,38,0.016331999999238178,25,0.20123599999897124,30,0.07768100000066624,10,Yorktown,5
1873,54,46,0.08100699999886274,32,0.8037810000005265,39,0.011497000001327251,40,0.017837000001236447,29,0.26554700000087905,33,0.10514400000101887,10,Yorktown,5
1874,40,33,0.06603900000118301,21,0.5724580000005517,29,0.00881400000071153,32,0.012278000000151224,24,0.21161399999982677,26,0.08572199999980512,10,Yorktown,5
1875,44,39,0.07086299999900803,22,0.5634780000000319,28,0.008771999999225955,24,0.014709999999467982,24,0.2139420000003156,24,0.0774539999983972,10,Yorktown,5
1876,44,40,0.07667500000025029,34,1.0115609999993467,28,0.008125000000291038,40,0.015352000000348198,25,0.21785799999997835,27,0.07744999999886204,10,Yorktown,5
1877,70,69,0.1348889999990206,40,1.0729949999986275,41,0.011544999999387073,48,0.02309400000012829,29,0.2649309999997058,38,0.09438899999986461,10,Yorktown,5
1878,42,39,0.06860999999844353,26,0.6647830000001704,26,0.00786100000004808,34,0.017189000000144006,24,0.23145499999918684,24,0.08355200000005425,10,Yorktown,5
1879,50,46,0.09733000000051106,35,0.9302909999987605,36,0.01225700000031793,32,0.020910000001094886,26,0.2830709999998362,33,0.11655100000098173,10,Yorktown,5
1880,38,33,0.0692510000008042,25,0.7099309999994148,34,0.009142000000792905,40,0.016450999999506166,26,0.2174669999985781,28,0.09031300000060583,10,Yorktown,5
1881,46,34,0.06668699999863748,24,0.5391589999999269,31,0.008026999999856343,38,0.015257999999448657,23,0.20259099999930186,27,0.07641999999941618,10,Yorktown,5
1882,46,38,0.0718140000008134,24,0.5989559999998164,31,0.008740000001125736,28,0.012413000000378815,24,0.20654000000104134,30,0.0914599999996426,10,Yorktown,5
1883,48,44,0.08036100000026636,27,0.7158689999996568,33,0.009186000001136563,42,0.017012000000249827,27,0.21835899999859976,28,0.08099399999991874,10,Yorktown,5
1884,48,40,0.08943800000088231,25,0.5579629999992903,27,0.007443999998940853,50,0.017782000000806875,26,0.22107499999947322,24,0.07380799999918963,10,Yorktown,5
1885,30,24,0.04828799999995681,14,0.37092699999993783,19,0.005079000000478118,30,0.01297800000065763,18,0.149239000000307,19,0.05276199999934761,10,Yorktown,5
1886,36,31,0.06315099999847007,20,0.5193770000005316,24,0.007964000000356464,40,0.016666999999870313,25,0.20715200000086043,24,0.08366500000011001,10,Yorktown,5
1887,58,45,0.11228200000005018,30,0.6651010000005044,37,0.008587000000261469,40,0.016907999999602907,26,0.19018900000082795,28,0.0753420000000915,10,Yorktown,5
1888,48,42,0.0930740000003425,34,0.663447000000815,34,0.009055000000444124,36,0.016349999999874854,27,0.37415099999998347,34,0.08219399999870802,10,Yorktown,5
1889,42,34,0.06905399999959627,28,0.6177630000001955,24,0.007321000000956701,38,0.016741999999794643,23,0.19956400000046415,23,0.0716630000006262,10,Yorktown,5
1890,56,48,0.08505700000023353,33,0.7356250000011642,40,0.011211000000912463,46,0.0168519999988348,34,0.260788000001412,35,0.10608899999897403,10,Yorktown,5
1891,42,37,0.07055199999922479,23,0.5739819999998872,30,0.008510999999998603,40,0.017327000001387205,26,0.20012599999972736,26,0.07303099999990081,10,Yorktown,5
1892,38,31,0.07835999999952037,22,0.551990999998452,26,0.006600000000617001,24,0.01339899999948102,23,0.16716900000028545,25,0.055160999998406623,10,Yorktown,5
1893,20,17,0.033556000000317,15,0.412506000000576,22,0.005302999999912572,20,0.011254000000917586,20,0.15293900000142457,22,0.06036800000038056,10,Yorktown,5
1894,44,39,0.07034500000008848,26,0.6448399999990215,30,0.008061000000452623,44,0.017866000000140048,28,0.21434000000044762,29,0.0805209999998624,10,Yorktown,5
1895,40,36,0.06680100000085076,27,0.5514990000010584,26,0.00771800000075018,32,0.013896000000386266,25,0.18461300000126357,26,0.06958300000042072,10,Yorktown,5
1896,32,27,0.0693859999992128,19,0.47635599999921396,28,0.007448999998814543,22,0.017147999998996966,14,0.14743199999975332,25,0.05973900000026333,10,Yorktown,5
1897,54,44,0.08297700000002806,33,0.6947289999989152,33,0.00895700000000943,36,0.014193000000886968,30,0.22015699999974458,33,0.0959130000010191,10,Yorktown,5
1898,50,44,0.08240500000101747,31,0.6648470000000088,39,0.008509999999660067,52,0.01608200000009674,27,0.22925600000053237,31,0.08587599999918893,10,Yorktown,5
1899,48,41,0.060903999999936786,29,0.6726629999993747,34,0.009447000000363914,42,0.015696000000389176,21,0.22478100000080303,31,0.09762199999931909,10,Yorktown,5
1900,62,57,0.10031100000014703,45,0.84528599999976,56,0.011133999998492072,66,0.02122400000007474,27,0.23207100000036007,45,0.09086399999978312,10,Valencia,5
1901,54,48,0.07674500000030093,25,0.6743399999995745,42,0.009463999998843065,52,0.012806999999156687,38,0.2361479999999574,36,0.09047500000087894,10,Valencia,5
1902,40,30,0.06589499999972759,18,0.3807759999999689,32,0.007541999999375548,36,0.01649600000018836,23,0.183100000000195,28,0.07171099999868602,10,Valencia,5
1903,50,36,0.07022999999935564,22,0.5315200000004552,40,0.009403000000020256,48,0.013315000000147847,30,0.2410730000010517,39,0.09695399999873189,10,Valencia,5
1904,50,43,0.09967599999981758,24,0.6261639999993349,43,0.008227000000260887,46,0.015923999999358784,30,0.2237889999996696,41,0.09356200000001991,10,Valencia,5
1905,32,23,0.05087899999853107,18,0.44564600000012433,42,0.0064949999996315455,32,0.01069899999856716,22,0.16417100000035134,38,0.06858400000055553,10,Valencia,5
1906,58,52,0.09283200000027136,21,0.619711000001189,44,0.0098230000003241,66,0.020640000000639702,40,0.2776990000002115,47,0.1039519999994809,10,Valencia,5
1907,46,31,0.05990899999960675,18,0.42539899999974295,28,0.007610000000568107,50,0.015497999998842715,28,0.20648800000162737,26,0.0776030000015453,10,Valencia,5
1908,40,33,0.059957999999824096,28,0.5836410000010801,36,0.008668000000398024,40,0.013039999999818974,28,0.20109400000001187,30,0.07854700000098092,10,Valencia,5
1909,46,33,0.08939900000041234,22,0.5554579999989073,34,0.008496999998897081,46,0.018706999999267282,29,0.20400700000027427,27,0.07279899999957706,10,Valencia,5
1910,56,46,0.13462799999979325,36,0.7720790000003035,31,0.006697999999232707,56,0.01618100000086997,26,0.1780429999998887,29,0.06832000000031258,10,Valencia,5
